year,pull_basis,airport,source_market_poo_country,inbound_pax,basis
2019,ND,DUB,MG,20,one-way departures
2019,ND,BHD,IR,28,one-way departures
2019,ND,BHD,SL,21,one-way departures
2019,ND,DUB,TJ,6,one-way departures
2019,ND,DUB,00,17,one-way departures
2019,ND,BHD,EC,16,one-way departures
2019,ND,DUB,GY,31,one-way departures
2019,ND,DUB,SD,644,one-way departures
2019,ND,DUB,UZ,43,one-way departures
2019,ND,BHD,MK,9,one-way departures
2019,ND,BHD,BO,1,one-way departures
2019,ND,BHD,CR,16,one-way departures
2019,ND,DUB,ME,26,one-way departures
2019,ND,BHD,ML,7,one-way departures
2019,ND,BFS,TR,2552,one-way departures
2019,ND,LDY,IE,1,one-way departures
2019,ND,BHD,BA,17,one-way departures
2019,ND,BHD,MN,11,one-way departures
2021,ND,DUB,NL,95339,one-way departures
2021,ND,DUB,ES,227551,one-way departures
2021,ND,BHD,GB,190954,one-way departures
2021,ND,DUB,SE,34251,one-way departures
2021,ND,DUB,AT,28393,one-way departures
2021,ND,DUB,RO,46514,one-way departures
2021,ND,DUB,LU,11937,one-way departures
2021,ND,DUB,SK,7984,one-way departures
2021,ND,BFS,PL,6396,one-way departures
2021,ND,BFS,CH,2528,one-way departures
2021,ND,DUB,NG,3833,one-way departures
2021,ND,DUB,CN,7852,one-way departures
2021,ND,DUB,UA,3123,one-way departures
2021,ND,DUB,KR,1889,one-way departures
2021,ND,BFS,TR,1294,one-way departures
2021,ND,DUB,IN,5483,one-way departures
2021,ND,BHD,US,11476,one-way departures
2021,ND,BHD,SA,361,one-way departures
2021,ND,BHD,DK,644,one-way departures
2021,ND,DUB,MU,209,one-way departures
2021,ND,DUB,BG,10213,one-way departures
2021,ND,BHD,CA,1599,one-way departures
2021,ND,DUB,OM,453,one-way departures
2021,ND,BFS,IT,3143,one-way departures
2021,ND,BHD,MA,144,one-way departures
2021,ND,DUB,SG,1494,one-way departures
2021,ND,DUB,CY,4284,one-way departures
2021,ND,DUB,BS,126,one-way departures
2021,ND,BHD,AU,808,one-way departures
2021,ND,DUB,PH,639,one-way departures
2021,ND,DUB,TH,1094,one-way departures
2021,ND,DUB,PE,177,one-way departures
2021,ND,BHD,HU,119,one-way departures
2021,ND,BHD,NO,388,one-way departures
2021,ND,BHD,JP,424,one-way departures
2021,ND,DUB,KG,16,one-way departures
2021,ND,DUB,CG,27,one-way departures
2021,ND,BFS,DE,55,one-way departures
2021,ND,BHD,RU,143,one-way departures
2021,ND,DUB,NE,25,one-way departures
2021,ND,DUB,TT,72,one-way departures
2021,ND,DUB,AO,46,one-way departures
2021,ND,DUB,MV,63,one-way departures
2021,ND,BHD,IQ,169,one-way departures
2021,ND,DUB,GN,23,one-way departures
2021,ND,DUB,BN,27,one-way departures
2021,ND,DUB,HT,22,one-way departures
2021,ND,BHD,LK,32,one-way departures
2021,ND,BHD,MY,226,one-way departures
2021,ND,DUB,BB,183,one-way departures
2021,ND,BHD,LB,21,one-way departures
2021,ND,BHD,HR,149,one-way departures
2021,ND,BHD,KH,7,one-way departures
2021,ND,BHD,KY,56,one-way departures
2021,ND,BHD,PR,11,one-way departures
2021,ND,BHD,LV,1,one-way departures
2021,ND,DUB,CD,45,one-way departures
2021,ND,DUB,LA,1,one-way departures
2021,ND,BHD,NA,9,one-way departures
2021,ND,DUB,GT,88,one-way departures
2021,ND,BHD,SD,1,one-way departures
2021,ND,BHD,CI,49,one-way departures
2021,ND,DUB,GE,301,one-way departures
2021,ND,BHD,TW,40,one-way departures
2021,ND,BHD,TZ,16,one-way departures
2021,ND,BHD,BM,70,one-way departures
2021,ND,DUB,VG,24,one-way departures
2021,ND,DUB,AG,48,one-way departures
2021,ND,BHD,JM,42,one-way departures
2021,ND,BHD,KZ,27,one-way departures
2021,ND,DUB,MQ,29,one-way departures
2021,ND,BHD,GA,4,one-way departures
2021,ND,DUB,BQ,7,one-way departures
2021,ND,BHD,CO,20,one-way departures
2021,ND,BHD,SO,16,one-way departures
2021,ND,BFS,CZ,1118,one-way departures
2021,ND,DUB,MR,24,one-way departures
2021,ND,BFS,IL,2,one-way departures
2021,ND,BHD,BF,6,one-way departures
2022,ND,DUB,FI,11933,one-way departures
2022,ND,DUB,DE,270186,one-way departures
2022,ND,DUB,IT,192719,one-way departures
2022,ND,DUB,BR,22246,one-way departures
2022,ND,BFS,IT,1280,one-way departures
2022,ND,DUB,AE,9013,one-way departures
2022,ND,BFS,TR,4719,one-way departures
2022,ND,DUB,TR,12282,one-way departures
2022,ND,DUB,IL,10539,one-way departures
2022,ND,DUB,ZA,19281,one-way departures
2022,ND,DUB,CH,56823,one-way departures
2022,ND,DUB,PL,87097,one-way departures
2022,ND,BHD,NL,4910,one-way departures
2022,ND,DUB,HK,1640,one-way departures
2022,ND,DUB,JO,891,one-way departures
2022,ND,DUB,CW,210,one-way departures
2022,ND,DUB,MT,4693,one-way departures
2022,ND,DUB,BE,59483,one-way departures
2022,ND,DUB,PK,1841,one-way departures
2022,ND,BHD,SE,852,one-way departures
2022,ND,BHD,ES,2246,one-way departures
2022,ND,BHD,AT,518,one-way departures
2022,ND,BHD,SG,319,one-way departures
2022,ND,DUB,CZ,13925,one-way departures
2022,ND,DUB,KE,1043,one-way departures
2022,ND,DUB,DZ,269,one-way departures
2022,ND,DUB,UG,363,one-way departures
2022,ND,DUB,SX,79,one-way departures
2022,ND,DUB,SV,345,one-way departures
2022,ND,DUB,BW,190,one-way departures
2022,ND,BHD,BG,39,one-way departures
2022,ND,DUB,PA,412,one-way departures
2022,ND,BHD,BB,81,one-way departures
2022,ND,BHD,LU,66,one-way departures
2022,ND,BHD,CY,159,one-way departures
2022,ND,DUB,SS,86,one-way departures
2022,ND,DUB,RW,77,one-way departures
2022,ND,DUB,MZ,188,one-way departures
2022,ND,BHD,NG,387,one-way departures
2022,ND,DUB,TN,216,one-way departures
2022,ND,BHD,IN,1085,one-way departures
2022,ND,DUB,ZW,424,one-way departures
2022,ND,BHD,AG,32,one-way departures
2022,ND,DUB,LR,62,one-way departures
2022,ND,LDY,DE,81,one-way departures
2022,ND,DUB,ET,164,one-way departures
2022,ND,DUB,GP,47,one-way departures
2022,ND,DUB,AL,357,one-way departures
2022,ND,DUB,DO,129,one-way departures
2022,ND,DUB,GD,36,one-way departures
2022,ND,BHD,TH,89,one-way departures
2022,ND,BHD,PH,70,one-way departures
2022,ND,BHD,OM,65,one-way departures
2022,ND,BHD,PE,33,one-way departures
2022,ND,BHD,KR,79,one-way departures
2022,ND,BHD,IE,5271,one-way departures
2022,ND,BHD,MU,36,one-way departures
2022,ND,DUB,FO,13,one-way departures
2022,ND,DUB,HN,69,one-way departures
2022,ND,DUB,GQ,25,one-way departures
2022,ND,DUB,CM,68,one-way departures
2022,ND,LDY,CZ,4,one-way departures
2022,ND,BHD,UA,6,one-way departures
2022,ND,BHD,BS,37,one-way departures
2022,ND,BHD,AO,11,one-way departures
2022,ND,DUB,GW,2,one-way departures
2022,ND,BHD,LA,19,one-way departures
2022,ND,DUB,PF,29,one-way departures
2022,ND,BHD,CG,5,one-way departures
2022,ND,BHD,TT,21,one-way departures
2022,ND,DUB,AW,94,one-way departures
2022,ND,BHD,MV,29,one-way departures
2022,ND,BHD,AM,7,one-way departures
2022,ND,BFS,PL,2821,one-way departures
2022,ND,BHD,RO,138,one-way departures
2022,ND,BHD,NE,2,one-way departures
2022,ND,BFS,DE,8,one-way departures
2022,ND,BFS,ZA,1,one-way departures
2022,ND,LDY,IT,34,one-way departures
2022,ND,LDY,FI,0,one-way departures
2024,ND,DUB,BR,19636,one-way departures
2024,ND,DUB,ZA,18059,one-way departures
2024,ND,DUB,CH,93651,one-way departures
2024,ND,DUB,PL,88350,one-way departures
2024,ND,DUB,IT,257261,one-way departures
2024,ND,BHD,DE,5292,one-way departures
2024,ND,DUB,DE,401400,one-way departures
2024,ND,DUB,IL,6040,one-way departures
2024,ND,DUB,MT,7595,one-way departures
2024,ND,DUB,CZ,22522,one-way departures
2024,ND,DUB,TR,31501,one-way departures
2024,ND,DUB,HK,4204,one-way departures
2024,ND,DUB,AE,12131,one-way departures
2024,ND,DUB,BE,67469,one-way departures
2024,ND,BHD,CH,1074,one-way departures
2024,ND,DUB,PK,2666,one-way departures
2024,ND,DUB,FI,20210,one-way departures
2024,ND,BHD,BE,332,one-way departures
2024,ND,BFS,GB,656095,one-way departures
2024,ND,BHD,ZA,890,one-way departures
2024,ND,DUB,AL,263,one-way departures
2024,ND,BHD,PL,504,one-way departures
2024,ND,DUB,TN,383,one-way departures
2024,ND,DUB,KE,1161,one-way departures
2024,ND,BHD,HK,495,one-way departures
2024,ND,BHD,IL,182,one-way departures
2024,ND,DUB,UG,306,one-way departures
2024,ND,BHD,JO,161,one-way departures
2024,ND,DUB,DZ,713,one-way departures
2024,ND,DUB,PA,436,one-way departures
2024,ND,BFS,ME,151,one-way departures
2024,ND,BHD,FI,621,one-way departures
2024,ND,DUB,GD,158,one-way departures
2024,ND,DUB,FO,77,one-way departures
2024,ND,DUB,ET,203,one-way departures
2024,ND,DUB,JO,690,one-way departures
2024,ND,LDY,IT,64,one-way departures
2024,ND,BHD,IT,1893,one-way departures
2024,ND,DUB,LR,52,one-way departures
2024,ND,DUB,ZW,449,one-way departures
2024,ND,DUB,SV,208,one-way departures
2024,ND,BHD,AE,601,one-way departures
2024,ND,BFS,HR,470,one-way departures
2024,ND,DUB,AW,160,one-way departures
2024,ND,BFS,MA,2064,one-way departures
2024,ND,DUB,CM,152,one-way departures
2024,ND,LDY,CH,98,one-way departures
2024,ND,BHD,TR,176,one-way departures
2024,ND,BHD,FO,26,one-way departures
2024,ND,LDY,HK,12,one-way departures
2024,ND,BHD,BR,564,one-way departures
2024,ND,LDY,ZA,27,one-way departures
2024,ND,BHD,PK,119,one-way departures
2024,ND,DUB,AF,12,one-way departures
2024,ND,LDY,KE,20,one-way departures
2024,ND,DUB,DO,383,one-way departures
2024,ND,DUB,MZ,102,one-way departures
2024,ND,DUB,PF,18,one-way departures
2024,ND,BHD,ZW,81,one-way departures
2024,ND,BHD,MT,49,one-way departures
2024,ND,BHD,UG,35,one-way departures
2024,ND,BHD,CZ,386,one-way departures
2024,ND,DUB,CW,311,one-way departures
2024,ND,BHD,DZ,58,one-way departures
2024,ND,BHD,SS,7,one-way departures
2024,ND,LDY,AE,27,one-way departures
2024,ND,BHD,LR,4,one-way departures
2024,ND,DUB,BW,287,one-way departures
2024,ND,BHD,SV,3,one-way departures
2024,ND,DUB,RW,71,one-way departures
2024,ND,DUB,HN,42,one-way departures
2024,ND,DUB,ER,5,one-way departures
2024,ND,BHD,SC,2,one-way departures
2024,ND,DUB,SS,46,one-way departures
2024,ND,DUB,GQ,19,one-way departures
2024,ND,BFS,US,828,one-way departures
2024,ND,DUB,GP,77,one-way departures
2024,ND,BHD,AL,20,one-way departures
2024,ND,LDY,PK,1,one-way departures
2024,ND,BHD,PA,13,one-way departures
2024,ND,LDY,IL,13,one-way departures
2024,ND,LDY,DE,80,one-way departures
2024,ND,BFS,JP,1,one-way departures
2024,ND,BHD,KE,202,one-way departures
2024,ND,BHD,RW,24,one-way departures
2024,ND,BHD,DO,10,one-way departures
2025,ND,DUB,IT,303443,one-way departures
2025,ND,DUB,DE,416775,one-way departures
2025,ND,DUB,BE,65383,one-way departures
2025,ND,DUB,CH,89449,one-way departures
2025,ND,BFS,ES,146084,one-way departures
2025,ND,DUB,PL,125443,one-way departures
2025,ND,DUB,CZ,23149,one-way departures
2025,ND,BFS,NL,9483,one-way departures
2025,ND,DUB,FI,19976,one-way departures
2025,ND,DUB,MT,12159,one-way departures
2025,ND,DUB,AE,13066,one-way departures
2025,ND,DUB,HK,4336,one-way departures
2025,ND,DUB,IL,4914,one-way departures
2025,ND,BHD,CH,1362,one-way departures
2025,ND,DUB,TR,29059,one-way departures
2025,ND,DUB,BR,16360,one-way departures
2025,ND,DUB,ZA,11666,one-way departures
2025,ND,BHD,DE,3376,one-way departures
2025,ND,DUB,TN,613,one-way departures
2025,ND,DUB,KE,1429,one-way departures
2025,ND,DUB,PK,1841,one-way departures
2025,ND,DUB,GP,138,one-way departures
2025,ND,BHD,KE,192,one-way departures
2025,ND,BHD,HK,267,one-way departures
2025,ND,BHD,PL,220,one-way departures
2025,ND,DUB,FO,68,one-way departures
2025,ND,BHD,BR,280,one-way departures
2025,ND,DUB,PA,322,one-way departures
2025,ND,BFS,IE,46,one-way departures
2025,ND,BHD,JO,157,one-way departures
2025,ND,DUB,DZ,580,one-way departures
2025,ND,DUB,UG,296,one-way departures
2025,ND,DUB,JO,851,one-way departures
2025,ND,BFS,AT,1168,one-way departures
2025,ND,BHD,AE,396,one-way departures
2025,ND,DUB,AW,162,one-way departures
2025,ND,DUB,DO,479,one-way departures
2025,ND,BHD,TR,104,one-way departures
2025,ND,BHD,FI,479,one-way departures
2025,ND,DUB,ZW,616,one-way departures
2025,ND,DUB,SV,250,one-way departures
2025,ND,DUB,ET,286,one-way departures
2025,ND,DUB,BW,128,one-way departures
2025,ND,BHD,RW,13,one-way departures
2025,ND,BHD,ZW,107,one-way departures
2025,ND,BHD,ZA,1177,one-way departures
2025,ND,BHD,FO,17,one-way departures
2025,ND,BHD,BE,272,one-way departures
2025,ND,DUB,SC,32,one-way departures
2025,ND,BHD,PK,130,one-way departures
2025,ND,DUB,MZ,178,one-way departures
2025,ND,DUB,CM,103,one-way departures
2025,ND,DUB,GQ,13,one-way departures
2025,ND,BHD,IT,2471,one-way departures
2025,ND,BHD,SS,11,one-way departures
2025,ND,DUB,ER,8,one-way departures
2025,ND,BHD,DO,3,one-way departures
2025,ND,DUB,GD,82,one-way departures
2025,ND,DUB,SS,37,one-way departures
2025,ND,BHD,IL,215,one-way departures
2025,ND,BHD,MT,21,one-way departures
2025,ND,BHD,DZ,12,one-way departures
2025,ND,DUB,LR,26,one-way departures
2025,ND,BHD,AL,19,one-way departures
2025,ND,BHD,MZ,17,one-way departures
2025,ND,DUB,PM,1,one-way departures
2025,ND,DUB,RW,74,one-way departures
2025,ND,BHD,SX,1,one-way departures
2025,ND,BHD,UG,23,one-way departures
2025,ND,LDY,NZ,2,one-way departures
2025,ND,DUB,HN,24,one-way departures
2025,ND,LDY,FR,193,one-way departures
2025,ND,DUB,SX,34,one-way departures
2025,ND,DUB,AL,448,one-way departures
2013,POO,DUB,GE,275,one-way departures
2013,POO,BHD,SL,33,one-way departures
2013,POO,BFS,IT,1346,one-way departures
2013,POO,DUB,MQ,25,one-way departures
2013,POO,BHD,EC,6,one-way departures
2013,POO,DUB,NE,5,one-way departures
2013,POO,BFS,IL,4,one-way departures
2013,POO,BFS,PA,6,one-way departures
2013,POO,BFS,BR,3,one-way departures
2013,POO,BFS,DO,1,one-way departures
2013,POO,DUB,BN,2,one-way departures
2013,POO,DUB,VG,13,one-way departures
2013,POO,BHD,CR,1,one-way departures
2013,POO,BHD,LT,4,one-way departures
2013,POO,DUB,CK,0,one-way departures
2023,ND,BFS,SE,139,one-way departures
2023,ND,DUB,CF,27,one-way departures
2023,ND,DUB,AZ,263,one-way departures
2023,ND,LDY,CZ,29,one-way departures
2023,ND,BFS,LU,4,one-way departures
2023,ND,BFS,TH,4,one-way departures
2023,ND,DUB,BY,3,one-way departures
2023,ND,DUB,UZ,65,one-way departures
2023,ND,DUB,DJ,19,one-way departures
2023,ND,LDY,FI,1,one-way departures
2023,ND,BFS,IE,46,one-way departures
2023,ND,BFS,CN,1,one-way departures
2014,ND,BFS,GR,12,one-way departures
2014,ND,DUB,GN,6,one-way departures
2014,ND,BHD,VG,3,one-way departures
2014,ND,BFS,NZ,46,one-way departures
2014,ND,BHD,AM,9,one-way departures
2014,ND,DUB,TO,3,one-way departures
2014,ND,DUB,GF,6,one-way departures
2014,ND,DUB,BT,1,one-way departures
2014,ND,LDY,CA,1,one-way departures
2014,ND,BHD,BS,4,one-way departures
2015,POO,BFS,PT,11084,one-way departures
2015,POO,BFS,LT,6160,one-way departures
2015,POO,BHD,ME,11,one-way departures
2015,POO,BHD,LV,21,one-way departures
2015,POO,BHD,GA,4,one-way departures
2015,POO,BHD,MD,11,one-way departures
2015,POO,DUB,CW,12,one-way departures
2015,POO,BFS,AR,3,one-way departures
2015,POO,DUB,PF,5,one-way departures
2015,POO,BFS,CR,5,one-way departures
2015,POO,BHD,YE,11,one-way departures
2015,POO,BHD,PR,3,one-way departures
2015,POO,BHD,FJ,1,one-way departures
2015,POO,BFS,UY,1,one-way departures
2016,ND,BFS,GR,1597,one-way departures
2016,ND,LDY,PT,198,one-way departures
2016,ND,BHD,BB,50,one-way departures
2016,ND,BHD,AM,26,one-way departures
2016,ND,DUB,ER,12,one-way departures
2016,ND,BHD,GE,23,one-way departures
2016,ND,BHD,UA,108,one-way departures
2016,ND,DUB,AW,17,one-way departures
2016,ND,BHD,BI,5,one-way departures
2016,ND,BFS,MK,1,one-way departures
2016,ND,DUB,PF,3,one-way departures
2016,ND,BHD,NE,3,one-way departures
2016,ND,DUB,GQ,2,one-way departures
2017,ND,DUB,AF,139,one-way departures
2017,ND,BHD,GI,11,one-way departures
2017,ND,DUB,CW,27,one-way departures
2017,ND,DUB,SX,24,one-way departures
2017,ND,DUB,PM,43,one-way departures
2017,ND,LDY,FO,3,one-way departures
2017,ND,BHD,CF,4,one-way departures
2017,ND,BHD,MD,4,one-way departures
2017,ND,DUB,AW,11,one-way departures
2017,ND,BFS,BR,1,one-way departures
2017,ND,BHD,JM,7,one-way departures
2017,ND,LDY,AE,1,one-way departures
2017,ND,BFS,IL,1,one-way departures
2018,ND,BHD,AO,28,one-way departures
2018,ND,LDY,IE,4,one-way departures
2018,ND,BHD,CD,5,one-way departures
2018,ND,LDY,RO,3,one-way departures
2018,ND,BFS,KW,2,one-way departures
2018,ND,BHD,BB,17,one-way departures
2018,ND,LDY,NG,2,one-way departures
2018,ND,DUB,VC,5,one-way departures
2018,ND,BHD,LA,3,one-way departures
2018,ND,DUB,MG,18,one-way departures
2018,ND,BHD,MV,1,one-way departures
2018,ND,DUB,GA,15,one-way departures
2018,ND,BHD,SK,7,one-way departures
2019,ND,DUB,AZ,250,one-way departures
2019,ND,BHD,LT,39,one-way departures
2019,ND,DUB,MD,2028,one-way departures
2019,ND,DUB,VC,7,one-way departures
2019,ND,DUB,CU,42,one-way departures
2019,ND,BHD,TL,11,one-way departures
2019,ND,BFS,PK,4,one-way departures
2019,ND,BFS,CZ,1934,one-way departures
2019,ND,BHD,LC,2,one-way departures
2019,ND,BHD,NP,23,one-way departures
2019,ND,LDY,NL,6,one-way departures
2019,ND,LDY,SE,2,one-way departures
2019,ND,DUB,SO,28,one-way departures
2019,ND,BFS,HK,1,one-way departures
2019,ND,LDY,CN,1,one-way departures
2019,ND,BFS,PA,1,one-way departures
2021,ND,BFS,MT,199,one-way departures
2021,ND,LDY,PK,26,one-way departures
2021,ND,DUB,AM,24,one-way departures
2021,ND,BHD,DJ,10,one-way departures
2021,ND,BHD,IS,35,one-way departures
2021,ND,BFS,AL,3,one-way departures
2021,ND,BHD,FJ,2,one-way departures
2021,ND,DUB,GF,32,one-way departures
2021,ND,LDY,DE,1,one-way departures
2021,ND,BHD,GY,1,one-way departures
2021,ND,BHD,CL,18,one-way departures
2021,ND,LDY,BE,1,one-way departures
2021,ND,BHD,AZ,54,one-way departures
2021,ND,DUB,MO,12,one-way departures
2022,ND,LDY,CH,22,one-way departures
2022,ND,BHD,HT,8,one-way departures
2022,ND,BFS,CZ,162,one-way departures
2022,ND,BHD,CN,6,one-way departures
2022,ND,BHD,GE,6,one-way departures
2022,ND,DUB,SC,18,one-way departures
2022,ND,BHD,CD,1,one-way departures
2022,ND,BHD,BN,13,one-way departures
2022,ND,LDY,TR,1,one-way departures
2022,ND,BFS,CH,2455,one-way departures
2024,ND,BFS,NO,195,one-way departures
2024,ND,BFS,HU,4167,one-way departures
2024,ND,BFS,LV,26,one-way departures
2024,ND,DUB,SC,43,one-way departures
2024,ND,LDY,CZ,11,one-way departures
2024,ND,BHD,TN,11,one-way departures
2024,ND,BHD,BW,17,one-way departures
2024,ND,BHD,ET,13,one-way departures
2024,ND,LDY,TR,10,one-way departures
2024,ND,BHD,CW,3,one-way departures
2024,ND,DUB,SX,69,one-way departures
2024,ND,LDY,ZW,3,one-way departures
2024,ND,BFS,UZ,2,one-way departures
2024,ND,BFS,AU,2,one-way departures
2024,ND,BHD,MZ,11,one-way departures
2024,ND,LDY,UG,1,one-way departures
2024,ND,BFS,KZ,1,one-way departures
2024,ND,BFS,DK,44,one-way departures
2024,ND,LDY,FI,1,one-way departures
2024,ND,LDY,PL,9,one-way departures
2024,ND,DUB,PM,1,one-way departures
2025,ND,BHD,CZ,348,one-way departures
2025,ND,DUB,CW,210,one-way departures
2025,ND,DUB,AF,17,one-way departures
2025,ND,BHD,BW,22,one-way departures
2025,ND,BFS,RO,4,one-way departures
2025,ND,BHD,CM,6,one-way departures
2025,ND,LDY,MX,3,one-way departures
2025,ND,BHD,LR,2,one-way departures
2025,ND,DUB,PF,1,one-way departures
2025,ND,BHD,CW,1,one-way departures
2025,ND,LDY,BH,1,one-way departures
2025,ND,BFS,IN,3,one-way departures
2025,ND,BFS,TH,3,one-way departures
2025,ND,BHD,ET,3,one-way departures
